exported_image,exported_label,split,original_stem_with_rf,original_image,original_path
valid__47_jpg.jpg,valid__47_jpg.txt,valid,47_jpg.rf.2787aebcc8e66e6d9f1a2b8b0b722cdf,47_jpg.rf.2787aebcc8e66e6d9f1a2b8b0b722cdf.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/47_jpg.rf.2787aebcc8e66e6d9f1a2b8b0b722cdf.jpg
valid__5a2974d792a69b5e_jpg.jpg,valid__5a2974d792a69b5e_jpg.txt,valid,5a2974d792a69b5e_jpg.rf.b3f69bc5421ecd7dfee98b27ea91d628,5a2974d792a69b5e_jpg.rf.b3f69bc5421ecd7dfee98b27ea91d628.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/5a2974d792a69b5e_jpg.rf.b3f69bc5421ecd7dfee98b27ea91d628.jpg
valid__60380e22268996359493e754091eba50_jpg.jpg,valid__60380e22268996359493e754091eba50_jpg.txt,valid,60380e22268996359493e754091eba50_jpg.rf.1a61dd6f51809b143df24bbacd1c0a10,60380e22268996359493e754091eba50_jpg.rf.1a61dd6f51809b143df24bbacd1c0a10.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/60380e22268996359493e754091eba50_jpg.rf.1a61dd6f51809b143df24bbacd1c0a10.jpg
valid__719113974dabc25b559d177d424dae53_jpg.jpg,valid__719113974dabc25b559d177d424dae53_jpg.txt,valid,719113974dabc25b559d177d424dae53_jpg.rf.23b6b237ffaf952c21dc20ad33c2fd93,719113974dabc25b559d177d424dae53_jpg.rf.23b6b237ffaf952c21dc20ad33c2fd93.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/719113974dabc25b559d177d424dae53_jpg.rf.23b6b237ffaf952c21dc20ad33c2fd93.jpg
valid__843bf90c68f97c8a_jpg.jpg,valid__843bf90c68f97c8a_jpg.txt,valid,843bf90c68f97c8a_jpg.rf.1b058ec1bd7c9f5a48599af728b6744f,843bf90c68f97c8a_jpg.rf.1b058ec1bd7c9f5a48599af728b6744f.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/843bf90c68f97c8a_jpg.rf.1b058ec1bd7c9f5a48599af728b6744f.jpg
valid__8877420a-test6_jpg.jpg,valid__8877420a-test6_jpg.txt,valid,8877420a-test6_jpg.rf.33793114289395929057755f47c69801,8877420a-test6_jpg.rf.33793114289395929057755f47c69801.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/8877420a-test6_jpg.rf.33793114289395929057755f47c69801.jpg
valid__9e721e0f7ffd3593095fb0880e40f037_tn_jpg.jpg,valid__9e721e0f7ffd3593095fb0880e40f037_tn_jpg.txt,valid,9e721e0f7ffd3593095fb0880e40f037_tn_jpg.rf.ccd8108b2045e6806a939a0b74a77e37,9e721e0f7ffd3593095fb0880e40f037_tn_jpg.rf.ccd8108b2045e6806a939a0b74a77e37.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/9e721e0f7ffd3593095fb0880e40f037_tn_jpg.rf.ccd8108b2045e6806a939a0b74a77e37.jpg
valid__9ec5c4902249b049_jpg.jpg,valid__9ec5c4902249b049_jpg.txt,valid,9ec5c4902249b049_jpg.rf.d97a727adfe8bca111272b43e387eced,9ec5c4902249b049_jpg.rf.d97a727adfe8bca111272b43e387eced.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/9ec5c4902249b049_jpg.rf.d97a727adfe8bca111272b43e387eced.jpg
valid__9f7a0de742d7f80726f0092e270e684c-nerf-toys-christmas-toys_jpg.jpg,valid__9f7a0de742d7f80726f0092e270e684c-nerf-toys-christmas-toys_jpg.txt,valid,9f7a0de742d7f80726f0092e270e684c-nerf-toys-christmas-toys_jpg.rf.1898bcd39ce4bcca1bf1a2bd35565de7,9f7a0de742d7f80726f0092e270e684c-nerf-toys-christmas-toys_jpg.rf.1898bcd39ce4bcca1bf1a2bd35565de7.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/9f7a0de742d7f80726f0092e270e684c-nerf-toys-christmas-toys_jpg.rf.1898bcd39ce4bcca1bf1a2bd35565de7.jpg
valid__CAR00070_jpg.jpg,valid__CAR00070_jpg.txt,valid,CAR00070_jpg.rf.0aefdda2f16715865973a1918ce97c08,CAR00070_jpg.rf.0aefdda2f16715865973a1918ce97c08.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/CAR00070_jpg.rf.0aefdda2f16715865973a1918ce97c08.jpg
valid__DSC_0050_JPG.jpg,valid__DSC_0050_JPG.txt,valid,DSC_0050_JPG.rf.b795c776f6bf5dacb7f8d9972bd91e3e,DSC_0050_JPG.rf.b795c776f6bf5dacb7f8d9972bd91e3e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DSC_0050_JPG.rf.b795c776f6bf5dacb7f8d9972bd91e3e.jpg
valid__DSC_0069_JPG.jpg,valid__DSC_0069_JPG.txt,valid,DSC_0069_JPG.rf.34d3ec5cb05401248777500d6ca866ae,DSC_0069_JPG.rf.34d3ec5cb05401248777500d6ca866ae.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DSC_0069_JPG.rf.34d3ec5cb05401248777500d6ca866ae.jpg
valid__DatasetWeapons_1203_png.jpg,valid__DatasetWeapons_1203_png.txt,valid,DatasetWeapons_1203_png.rf.4d7e8be64a69ceb8cf7ffbd44447b462,DatasetWeapons_1203_png.rf.4d7e8be64a69ceb8cf7ffbd44447b462.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_1203_png.rf.4d7e8be64a69ceb8cf7ffbd44447b462.jpg
valid__DatasetWeapons_1853_png.jpg,valid__DatasetWeapons_1853_png.txt,valid,DatasetWeapons_1853_png.rf.7f2cb4977d45e7c5ff9d93f7b37fb905,DatasetWeapons_1853_png.rf.7f2cb4977d45e7c5ff9d93f7b37fb905.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_1853_png.rf.7f2cb4977d45e7c5ff9d93f7b37fb905.jpg
valid__DatasetWeapons_2390_png.jpg,valid__DatasetWeapons_2390_png.txt,valid,DatasetWeapons_2390_png.rf.a578b8d83dab5edeaf0edc94908054a1,DatasetWeapons_2390_png.rf.a578b8d83dab5edeaf0edc94908054a1.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_2390_png.rf.a578b8d83dab5edeaf0edc94908054a1.jpg
valid__DatasetWeapons_2532_png.jpg,valid__DatasetWeapons_2532_png.txt,valid,DatasetWeapons_2532_png.rf.7294d83be0262135ab7e097ee4d582db,DatasetWeapons_2532_png.rf.7294d83be0262135ab7e097ee4d582db.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_2532_png.rf.7294d83be0262135ab7e097ee4d582db.jpg
valid__DatasetWeapons_2643_png.jpg,valid__DatasetWeapons_2643_png.txt,valid,DatasetWeapons_2643_png.rf.8ca23b5e2ee805ac780047787050f970,DatasetWeapons_2643_png.rf.8ca23b5e2ee805ac780047787050f970.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_2643_png.rf.8ca23b5e2ee805ac780047787050f970.jpg
valid__DatasetWeapons_2847_png.jpg,valid__DatasetWeapons_2847_png.txt,valid,DatasetWeapons_2847_png.rf.10faae0ed2ff76f32bebb8e1204d4730,DatasetWeapons_2847_png.rf.10faae0ed2ff76f32bebb8e1204d4730.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_2847_png.rf.10faae0ed2ff76f32bebb8e1204d4730.jpg
valid__DatasetWeapons_3419_png.jpg,valid__DatasetWeapons_3419_png.txt,valid,DatasetWeapons_3419_png.rf.72e4e8c806a0e433dd6594d9464a3e81,DatasetWeapons_3419_png.rf.72e4e8c806a0e433dd6594d9464a3e81.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_3419_png.rf.72e4e8c806a0e433dd6594d9464a3e81.jpg
valid__DatasetWeapons_3536_png.jpg,valid__DatasetWeapons_3536_png.txt,valid,DatasetWeapons_3536_png.rf.ed4d00c7f5d415989fbd34f301b4b800,DatasetWeapons_3536_png.rf.ed4d00c7f5d415989fbd34f301b4b800.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_3536_png.rf.ed4d00c7f5d415989fbd34f301b4b800.jpg
valid__DatasetWeapons_3638_png.jpg,valid__DatasetWeapons_3638_png.txt,valid,DatasetWeapons_3638_png.rf.cd9ba79f461efcb597d05107934adde0,DatasetWeapons_3638_png.rf.cd9ba79f461efcb597d05107934adde0.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_3638_png.rf.cd9ba79f461efcb597d05107934adde0.jpg
valid__DatasetWeapons_4270_png.jpg,valid__DatasetWeapons_4270_png.txt,valid,DatasetWeapons_4270_png.rf.05061078714340f459db62c8f95dba13,DatasetWeapons_4270_png.rf.05061078714340f459db62c8f95dba13.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_4270_png.rf.05061078714340f459db62c8f95dba13.jpg
valid__DatasetWeapons_4334_png.jpg,valid__DatasetWeapons_4334_png.txt,valid,DatasetWeapons_4334_png.rf.8f8f768e8b4ff5a965d506b77d0dda39,DatasetWeapons_4334_png.rf.8f8f768e8b4ff5a965d506b77d0dda39.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_4334_png.rf.8f8f768e8b4ff5a965d506b77d0dda39.jpg
valid__DatasetWeapons_4340_png.jpg,valid__DatasetWeapons_4340_png.txt,valid,DatasetWeapons_4340_png.rf.8ad8604acfb784755f3bfa9a7d158bb7,DatasetWeapons_4340_png.rf.8ad8604acfb784755f3bfa9a7d158bb7.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_4340_png.rf.8ad8604acfb784755f3bfa9a7d158bb7.jpg
valid__DatasetWeapons_4363_png.jpg,valid__DatasetWeapons_4363_png.txt,valid,DatasetWeapons_4363_png.rf.0693169d431ac4244e29e081d6cbc81d,DatasetWeapons_4363_png.rf.0693169d431ac4244e29e081d6cbc81d.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_4363_png.rf.0693169d431ac4244e29e081d6cbc81d.jpg
valid__DatasetWeapons_4411_png.jpg,valid__DatasetWeapons_4411_png.txt,valid,DatasetWeapons_4411_png.rf.c3ab505f666afdc5b161b0c49d732142,DatasetWeapons_4411_png.rf.c3ab505f666afdc5b161b0c49d732142.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_4411_png.rf.c3ab505f666afdc5b161b0c49d732142.jpg
valid__DatasetWeapons_4573_png.jpg,valid__DatasetWeapons_4573_png.txt,valid,DatasetWeapons_4573_png.rf.269f602e721b12cb47a298fef194f7f7,DatasetWeapons_4573_png.rf.269f602e721b12cb47a298fef194f7f7.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_4573_png.rf.269f602e721b12cb47a298fef194f7f7.jpg
valid__DatasetWeapons_5198_png.jpg,valid__DatasetWeapons_5198_png.txt,valid,DatasetWeapons_5198_png.rf.36e14b334108f4746b13166fbd46a04b,DatasetWeapons_5198_png.rf.36e14b334108f4746b13166fbd46a04b.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_5198_png.rf.36e14b334108f4746b13166fbd46a04b.jpg
valid__DatasetWeapons_5295_png.jpg,valid__DatasetWeapons_5295_png.txt,valid,DatasetWeapons_5295_png.rf.158d01a1fcb07a351ba71e9f1844c6be,DatasetWeapons_5295_png.rf.158d01a1fcb07a351ba71e9f1844c6be.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_5295_png.rf.158d01a1fcb07a351ba71e9f1844c6be.jpg
valid__DatasetWeapons_5547_png.jpg,valid__DatasetWeapons_5547_png.txt,valid,DatasetWeapons_5547_png.rf.ee00f7eeae68cee0d8002589fc9de89e,DatasetWeapons_5547_png.rf.ee00f7eeae68cee0d8002589fc9de89e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_5547_png.rf.ee00f7eeae68cee0d8002589fc9de89e.jpg
valid__DatasetWeapons_5876_png.jpg,valid__DatasetWeapons_5876_png.txt,valid,DatasetWeapons_5876_png.rf.18f7646153e9cc35b989b73911c5aec3,DatasetWeapons_5876_png.rf.18f7646153e9cc35b989b73911c5aec3.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_5876_png.rf.18f7646153e9cc35b989b73911c5aec3.jpg
valid__DatasetWeapons_5925_png.jpg,valid__DatasetWeapons_5925_png.txt,valid,DatasetWeapons_5925_png.rf.a85c974b7968bd068612a3c19228c198,DatasetWeapons_5925_png.rf.a85c974b7968bd068612a3c19228c198.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_5925_png.rf.a85c974b7968bd068612a3c19228c198.jpg
valid__DatasetWeapons_6001_png.jpg,valid__DatasetWeapons_6001_png.txt,valid,DatasetWeapons_6001_png.rf.265d4968e273cf50af26067e7228bcd7,DatasetWeapons_6001_png.rf.265d4968e273cf50af26067e7228bcd7.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_6001_png.rf.265d4968e273cf50af26067e7228bcd7.jpg
valid__DatasetWeapons_6276_png.jpg,valid__DatasetWeapons_6276_png.txt,valid,DatasetWeapons_6276_png.rf.99e92ef4a2ed724c2f2b26a8df69093e,DatasetWeapons_6276_png.rf.99e92ef4a2ed724c2f2b26a8df69093e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_6276_png.rf.99e92ef4a2ed724c2f2b26a8df69093e.jpg
valid__DatasetWeapons_822_png.jpg,valid__DatasetWeapons_822_png.txt,valid,DatasetWeapons_822_png.rf.f587b1c1b1e430908715ac49a4aa42b4,DatasetWeapons_822_png.rf.f587b1c1b1e430908715ac49a4aa42b4.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/DatasetWeapons_822_png.rf.f587b1c1b1e430908715ac49a4aa42b4.jpg
valid__FILE042_JPG_jpg.jpg,valid__FILE042_JPG_jpg.txt,valid,FILE042_JPG_jpg.rf.c7e3213410c2c3ec445b8eb072b1dab1,FILE042_JPG_jpg.rf.c7e3213410c2c3ec445b8eb072b1dab1.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/FILE042_JPG_jpg.rf.c7e3213410c2c3ec445b8eb072b1dab1.jpg
valid__FILE250_JPG_jpg.jpg,valid__FILE250_JPG_jpg.txt,valid,FILE250_JPG_jpg.rf.f48b57c711477aa42864d3d0843756fd,FILE250_JPG_jpg.rf.f48b57c711477aa42864d3d0843756fd.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/FILE250_JPG_jpg.rf.f48b57c711477aa42864d3d0843756fd.jpg
valid__FILE329_JPG_jpg.jpg,valid__FILE329_JPG_jpg.txt,valid,FILE329_JPG_jpg.rf.3591329265f65138cf94dfb682246746,FILE329_JPG_jpg.rf.3591329265f65138cf94dfb682246746.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/FILE329_JPG_jpg.rf.3591329265f65138cf94dfb682246746.jpg
valid__FILE5363_JPG_jpg.jpg,valid__FILE5363_JPG_jpg.txt,valid,FILE5363_JPG_jpg.rf.690a612594b41d7d48c21dff3a455703,FILE5363_JPG_jpg.rf.690a612594b41d7d48c21dff3a455703.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/FILE5363_JPG_jpg.rf.690a612594b41d7d48c21dff3a455703.jpg
valid__FILE806_JPG_jpg.jpg,valid__FILE806_JPG_jpg.txt,valid,FILE806_JPG_jpg.rf.8215fb86f72c84dc5f4a7f335b5fbc52,FILE806_JPG_jpg.rf.8215fb86f72c84dc5f4a7f335b5fbc52.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/FILE806_JPG_jpg.rf.8215fb86f72c84dc5f4a7f335b5fbc52.jpg
valid__KnifeDataset_1005_png.jpg,valid__KnifeDataset_1005_png.txt,valid,KnifeDataset_1005_png.rf.8fa9a35d39880a95fe6c7a84e9689885,KnifeDataset_1005_png.rf.8fa9a35d39880a95fe6c7a84e9689885.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_1005_png.rf.8fa9a35d39880a95fe6c7a84e9689885.jpg
valid__KnifeDataset_103_png.jpg,valid__KnifeDataset_103_png.txt,valid,KnifeDataset_103_png.rf.26b56b98800cfe8fc5cbe117136c0bb1,KnifeDataset_103_png.rf.26b56b98800cfe8fc5cbe117136c0bb1.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_103_png.rf.26b56b98800cfe8fc5cbe117136c0bb1.jpg
valid__KnifeDataset_127_png.jpg,valid__KnifeDataset_127_png.txt,valid,KnifeDataset_127_png.rf.959232f53d3b33e35651a68d50d3d8f2,KnifeDataset_127_png.rf.959232f53d3b33e35651a68d50d3d8f2.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_127_png.rf.959232f53d3b33e35651a68d50d3d8f2.jpg
valid__KnifeDataset_147_png.jpg,valid__KnifeDataset_147_png.txt,valid,KnifeDataset_147_png.rf.6fde1d5a718c316fe9702417d91d6f5e,KnifeDataset_147_png.rf.6fde1d5a718c316fe9702417d91d6f5e.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_147_png.rf.6fde1d5a718c316fe9702417d91d6f5e.jpg
valid__KnifeDataset_1830_png.jpg,valid__KnifeDataset_1830_png.txt,valid,KnifeDataset_1830_png.rf.7d0ca76e46de91859cb516fd068a4ba3,KnifeDataset_1830_png.rf.7d0ca76e46de91859cb516fd068a4ba3.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_1830_png.rf.7d0ca76e46de91859cb516fd068a4ba3.jpg
valid__KnifeDataset_2035_png.jpg,valid__KnifeDataset_2035_png.txt,valid,KnifeDataset_2035_png.rf.42da6cbfb8ac8a71f1d100d1ebf70716,KnifeDataset_2035_png.rf.42da6cbfb8ac8a71f1d100d1ebf70716.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_2035_png.rf.42da6cbfb8ac8a71f1d100d1ebf70716.jpg
valid__KnifeDataset_2659_png.jpg,valid__KnifeDataset_2659_png.txt,valid,KnifeDataset_2659_png.rf.98be0418c4cf1f0cabbade97d9d2d4d0,KnifeDataset_2659_png.rf.98be0418c4cf1f0cabbade97d9d2d4d0.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_2659_png.rf.98be0418c4cf1f0cabbade97d9d2d4d0.jpg
valid__KnifeDataset_2833_png.jpg,valid__KnifeDataset_2833_png.txt,valid,KnifeDataset_2833_png.rf.1999ed68c2a957e0c5b157750952f9df,KnifeDataset_2833_png.rf.1999ed68c2a957e0c5b157750952f9df.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_2833_png.rf.1999ed68c2a957e0c5b157750952f9df.jpg
valid__KnifeDataset_2914_png.jpg,valid__KnifeDataset_2914_png.txt,valid,KnifeDataset_2914_png.rf.f4f36a761d80d7bc9c1f8ba3ed7512be,KnifeDataset_2914_png.rf.f4f36a761d80d7bc9c1f8ba3ed7512be.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_2914_png.rf.f4f36a761d80d7bc9c1f8ba3ed7512be.jpg
valid__KnifeDataset_2949_png.jpg,valid__KnifeDataset_2949_png.txt,valid,KnifeDataset_2949_png.rf.fa9a8975f3306025065baa1c927fbdf3,KnifeDataset_2949_png.rf.fa9a8975f3306025065baa1c927fbdf3.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_2949_png.rf.fa9a8975f3306025065baa1c927fbdf3.jpg
valid__KnifeDataset_3221_png.jpg,valid__KnifeDataset_3221_png.txt,valid,KnifeDataset_3221_png.rf.cb5a82b25ec539dc843e592ea40d8c57,KnifeDataset_3221_png.rf.cb5a82b25ec539dc843e592ea40d8c57.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_3221_png.rf.cb5a82b25ec539dc843e592ea40d8c57.jpg
valid__KnifeDataset_339_png.jpg,valid__KnifeDataset_339_png.txt,valid,KnifeDataset_339_png.rf.92f92b5f1ed93c7a077b9b7bd6d06d6c,KnifeDataset_339_png.rf.92f92b5f1ed93c7a077b9b7bd6d06d6c.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_339_png.rf.92f92b5f1ed93c7a077b9b7bd6d06d6c.jpg
valid__KnifeDataset_3829_png.jpg,valid__KnifeDataset_3829_png.txt,valid,KnifeDataset_3829_png.rf.1af043024d7941fe7cc544681ae9b4a2,KnifeDataset_3829_png.rf.1af043024d7941fe7cc544681ae9b4a2.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_3829_png.rf.1af043024d7941fe7cc544681ae9b4a2.jpg
valid__KnifeDataset_4128_png.jpg,valid__KnifeDataset_4128_png.txt,valid,KnifeDataset_4128_png.rf.c6efe4c3ff3a73fe878b9f2b70d15962,KnifeDataset_4128_png.rf.c6efe4c3ff3a73fe878b9f2b70d15962.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_4128_png.rf.c6efe4c3ff3a73fe878b9f2b70d15962.jpg
valid__KnifeDataset_4280_png.jpg,valid__KnifeDataset_4280_png.txt,valid,KnifeDataset_4280_png.rf.8c1c57add7b16de76214f7683bae94f7,KnifeDataset_4280_png.rf.8c1c57add7b16de76214f7683bae94f7.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_4280_png.rf.8c1c57add7b16de76214f7683bae94f7.jpg
valid__KnifeDataset_4631_png.jpg,valid__KnifeDataset_4631_png.txt,valid,KnifeDataset_4631_png.rf.f1f3795dc4d6e5362373ce607ff2d446,KnifeDataset_4631_png.rf.f1f3795dc4d6e5362373ce607ff2d446.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_4631_png.rf.f1f3795dc4d6e5362373ce607ff2d446.jpg
valid__KnifeDataset_4725_png.jpg,valid__KnifeDataset_4725_png.txt,valid,KnifeDataset_4725_png.rf.5b909df412d86e19b7e4eb3c420e04fd,KnifeDataset_4725_png.rf.5b909df412d86e19b7e4eb3c420e04fd.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_4725_png.rf.5b909df412d86e19b7e4eb3c420e04fd.jpg
valid__KnifeDataset_472_png.jpg,valid__KnifeDataset_472_png.txt,valid,KnifeDataset_472_png.rf.ff68852453ccbe5189380a6d1ed62ea3,KnifeDataset_472_png.rf.ff68852453ccbe5189380a6d1ed62ea3.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_472_png.rf.ff68852453ccbe5189380a6d1ed62ea3.jpg
valid__KnifeDataset_486_png.jpg,valid__KnifeDataset_486_png.txt,valid,KnifeDataset_486_png.rf.f19b6e022ff0de377c1d740e9d6bf413,KnifeDataset_486_png.rf.f19b6e022ff0de377c1d740e9d6bf413.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_486_png.rf.f19b6e022ff0de377c1d740e9d6bf413.jpg
valid__KnifeDataset_5039_png.jpg,valid__KnifeDataset_5039_png.txt,valid,KnifeDataset_5039_png.rf.cf976bfaafdff2ab0a40605c3433c2fa,KnifeDataset_5039_png.rf.cf976bfaafdff2ab0a40605c3433c2fa.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_5039_png.rf.cf976bfaafdff2ab0a40605c3433c2fa.jpg
valid__KnifeDataset_5147_png.jpg,valid__KnifeDataset_5147_png.txt,valid,KnifeDataset_5147_png.rf.f525dd4885053840484b8b7f4f72d865,KnifeDataset_5147_png.rf.f525dd4885053840484b8b7f4f72d865.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_5147_png.rf.f525dd4885053840484b8b7f4f72d865.jpg
valid__KnifeDataset_5355_png.jpg,valid__KnifeDataset_5355_png.txt,valid,KnifeDataset_5355_png.rf.14b32894e5a0e9f4dd51893c299eacd2,KnifeDataset_5355_png.rf.14b32894e5a0e9f4dd51893c299eacd2.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_5355_png.rf.14b32894e5a0e9f4dd51893c299eacd2.jpg
valid__KnifeDataset_5561_png.jpg,valid__KnifeDataset_5561_png.txt,valid,KnifeDataset_5561_png.rf.6ce670baf438fc8aba2468665554995b,KnifeDataset_5561_png.rf.6ce670baf438fc8aba2468665554995b.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_5561_png.rf.6ce670baf438fc8aba2468665554995b.jpg
valid__KnifeDataset_576_png.jpg,valid__KnifeDataset_576_png.txt,valid,KnifeDataset_576_png.rf.a081b576e76cdb4e50e804d28c45de13,KnifeDataset_576_png.rf.a081b576e76cdb4e50e804d28c45de13.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_576_png.rf.a081b576e76cdb4e50e804d28c45de13.jpg
valid__KnifeDataset_5897_png.jpg,valid__KnifeDataset_5897_png.txt,valid,KnifeDataset_5897_png.rf.bf582f3c291c3f1900007fceda72d724,KnifeDataset_5897_png.rf.bf582f3c291c3f1900007fceda72d724.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_5897_png.rf.bf582f3c291c3f1900007fceda72d724.jpg
valid__KnifeDataset_5943_png.jpg,valid__KnifeDataset_5943_png.txt,valid,KnifeDataset_5943_png.rf.dc50cfda2cc6a348a36fff55ddcc7552,KnifeDataset_5943_png.rf.dc50cfda2cc6a348a36fff55ddcc7552.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_5943_png.rf.dc50cfda2cc6a348a36fff55ddcc7552.jpg
valid__KnifeDataset_6364_png.jpg,valid__KnifeDataset_6364_png.txt,valid,KnifeDataset_6364_png.rf.5c04d9d7ea41aaee390da4088bac7471,KnifeDataset_6364_png.rf.5c04d9d7ea41aaee390da4088bac7471.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_6364_png.rf.5c04d9d7ea41aaee390da4088bac7471.jpg
valid__KnifeDataset_6591_png.jpg,valid__KnifeDataset_6591_png.txt,valid,KnifeDataset_6591_png.rf.327c77376288d3ddcb633c85cf99cab9,KnifeDataset_6591_png.rf.327c77376288d3ddcb633c85cf99cab9.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_6591_png.rf.327c77376288d3ddcb633c85cf99cab9.jpg
valid__KnifeDataset_6802_png.jpg,valid__KnifeDataset_6802_png.txt,valid,KnifeDataset_6802_png.rf.c2686dbc65873b94f3d8e01be6815f06,KnifeDataset_6802_png.rf.c2686dbc65873b94f3d8e01be6815f06.jpg,/home/constantin/Doctorat/GunDatasetNoAugSplit/valid/images/KnifeDataset_6802_png.rf.c2686dbc65873b94f3d8e01be6815f06.jpg
